id,name,image_path,label,elo_rating,games_played,wins,losses
4a4338f6-d98c-490b-8902-faa6e7bea85f,"Celebrity 29134","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005697270_29133.jpg",3.46,1263.51,3,3,0
7246e36f-8726-48a8-81f9-430222ace529,"Celebrity 24494","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005633273_24493.jpg",3.45,1263.37,3,3,0
075c86e2-0929-4346-a7ea-12261623710d,"Celebrity 166","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994636338_165.jpg",3.45,1263.34,3,3,0
7ffecf4b-c4a6-43b1-901a-fac01aabcbf3,"Celebrity 401","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994772820_400.jpg",3.44,1263.28,7,5,2
c4d15d50-f93c-48fa-b95b-5ab91c38c2b9,"Celebrity 143","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994623104_142.jpg",3.44,1263.28,3,3,0
70c927c1-7698-4167-97a5-b11a367baac9,"Celebrity 232","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995023904_231.jpg",3.43,1263.11,3,3,0
008e4577-9d36-4ee7-8e1c-7778ec548037,"Celebrity 662","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994903514_661.jpg",3.43,1263.09,3,3,0
b3f15573-831c-4856-ba1c-1dfdfc800718,"Celebrity 231","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994670974_230.jpg",3.43,1263.08,5,4,1
4d549fe9-aed0-476d-86ac-4ccef7c258e9,"Celebrity 62630","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006143600_62629.jpg",3.42,1262.91,3,3,0
04cfa8f1-4290-4dc4-9ddd-a8f9e809d1b3,"Celebrity 10627","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005477688_10626.jpg",3.42,1262.89,3,3,0
c5ecf7b7-dbf5-4032-93f5-73125cd141ff,"Celebrity 6778","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995234222_6777.jpg",3.42,1262.87,3,3,0
dbec5508-b1d9-4233-bfca-73b25de5e4e5,"Celebrity 419","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994784181_418.jpg",3.41,1262.77,5,4,1
d1499299-8e2d-428f-bb3b-394235683cce,"Celebrity 56750","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006077405_56749.jpg",3.41,1262.76,3,3,0
92002fcb-e077-40c0-94d3-54ec3942f4c6,"Celebrity 278","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994693265_277.jpg",3.41,1262.75,5,4,1
9343eaa5-c21b-4adf-8328-9644af708463,"Celebrity 384","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995026160_383.jpg",3.41,1262.75,4,4,0
99fa2139-e53f-4361-bb31-a1725c70475f,"Celebrity 6793","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995234223_6792.jpg",3.41,1262.72,3,3,0
51c63153-8331-4454-b258-9fcf0756ff65,"Celebrity 2155","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995122796_2154.jpg",3.4,1262.68,3,3,0
b687b0a9-ebf1-463f-91ea-a5e07919c0ce,"Celebrity 32089","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005741265_32088.jpg",3.4,1262.56,3,3,0
3b20beae-322c-48a0-aa09-36bc481eccf3,"Celebrity 7975","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995252270_7974.jpg",3.4,1262.54,3,3,0
3ef7cc04-6f69-4329-a587-83a9450072fc,"Celebrity 461","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994805038_460.jpg",3.39,1262.47,5,4,1
7ae02138-8e12-46f9-b673-2fb8356cd16d,"Celebrity 16523","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005541293_16522.jpg",3.39,1262.46,3,3,0
c9f0652e-9b31-467f-9dc7-0a5c031ff1a5,"Celebrity 4720","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995172923_4719.jpg",3.39,1262.38,6,5,1
922a096b-fcf5-4dc3-90b4-451d0c5f353b,"Celebrity 97","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994599205_96.jpg",3.38,1262.31,5,4,1
fbe234cb-3f15-4bba-ad52-b66e77d68aec,"Celebrity 667","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994906077_666.jpg",3.38,1262.26,3,3,0
af484c6b-956a-4361-ab38-35785f7dc3ba,"Celebrity 29","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995017537_28.jpg",3.38,1262.25,5,4,1
8f3c91ae-05fb-4259-8813-9417222c3c72,"Celebrity 6974","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995237649_6973.jpg",3.38,1262.25,3,3,0
d1bdd643-1fca-4fed-9f0d-27dd5b986113,"Celebrity 50753","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005994549_50752.jpg",3.37,1262.19,3,3,0
5c9c9dd9-28c2-4328-98a3-95b124d9745c,"Celebrity 611","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994876971_610.jpg",3.37,1262.18,3,3,0
47c0169b-58cf-4ce7-aef1-edade821f649,"Celebrity 57221","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006082552_57220.jpg",3.37,1262.15,3,3,0
b46f8a30-74d3-4dc8-932b-d6d005263387,"Celebrity 24926","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005641262_24925.jpg",3.35,1261.82,3,3,0
737f2bf6-7768-44ac-9599-eae5d0fc5b82,"Celebrity 32736","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005754263_32735.jpg",3.35,1261.76,3,3,0
4b12eaa2-a26e-4dd1-87cb-5cf3bfb10e44,"Celebrity 51111","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005999323_51110.jpg",3.35,1261.75,3,3,0
05d0d178-0c66-4a45-a061-853c1980c5ef,"Celebrity 27230","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005671263_27229.jpg",3.33,1261.43,3,3,0
a04a621c-7ba8-4d3b-ac4f-988a5c5b21b6,"Celebrity 1604","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005380784_1603.jpg",3.32,1261.37,3,3,0
94b9c49a-d0e8-4d8b-9a57-a57e1948ae88,"Celebrity 280","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994694116_279.jpg",3.32,1261.32,5,4,1
1acf2639-925a-40c2-bc0e-7351364582d4,"Celebrity 4255","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995163339_4254.jpg",3.32,1261.27,4,4,0
58fd718e-2c6d-4222-8d32-b6373ce7fdb8,"Celebrity 443","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995028009_442.jpg",3.31,1261.22,3,3,0
9d5c2895-f2be-41bc-bcab-b4c947859a18,"Celebrity 6009","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995218761_6008.jpg",3.31,1261.13,3,3,0
056cb459-b37d-4f72-9452-f10833fa1334,"Celebrity 489","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994818574_488.jpg",3.31,1261.09,7,5,2
07e9b7dc-67b6-42c5-a97f-f06fc0bdd524,"Celebrity 38","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994567282_37.jpg",3.3,1260.95,7,5,2
d5aef982-a65f-46fd-a5b7-1deecb57e7c0,"Celebrity 51414","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006004442_51413.jpg",3.3,1260.92,3,3,0
265a8360-8ae0-4525-a140-fb8cd68f59c1,"Celebrity 3901","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995153881_3900.jpg",3.29,1260.89,3,3,0
68718077-ccb3-4c98-939f-eee86a31e139,"Celebrity 634","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994887946_633.jpg",3.29,1260.84,5,4,1
0d3ba9e3-de66-48a4-99e0-548c9dad01fa,"Celebrity 21651","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005595984_21650.jpg",3.29,1260.84,5,4,1
9d1ff9a1-9c01-4555-91a4-a2922b6f03a8,"Celebrity 39418","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005844258_39417.jpg",3.27,1260.46,3,3,0
00826de1-4b58-43f9-b5ce-c55498843abd,"Celebrity 2296","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005387025_2295.jpg",3.26,1260.33,3,3,0
55175b66-51c1-4d24-8e32-088b8e4b19b6,"Celebrity 326","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995026153_325.jpg",3.26,1260.3,3,3,0
75a048a3-c740-4747-bc92-6350fe13434f,"Celebrity 42444","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005889269_42443.jpg",3.25,1260.23,5,4,1
9a908529-635b-439a-afea-f8279ec1f13a,"Celebrity 5403","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995198140_5402.jpg",3.25,1260.21,3,3,0
faf525fd-4e5e-41e5-9f91-81b14b111a2c,"Celebrity 1016","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005374949_1015.jpg",3.24,1259.96,3,3,0
77e39dfe-904a-4a94-82fa-29e2b7117c8d,"Celebrity 5313","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995194467_5312.jpg",3.23,1259.86,3,3,0
8f9ef83c-b82c-4b53-bd5f-fcec5b910157,"Celebrity 6077","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005428802_6076.jpg",3.22,1259.66,3,3,0
0532d308-092d-4c18-b892-27067a87883b,"Celebrity 41596","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005872279_41595.jpg",3.22,1259.63,3,3,0
f4f84c3f-9e3a-4ac0-941c-0883cc868392,"Celebrity 22","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995017536_21.jpg",3.21,1259.62,3,3,0
0670dfdc-6bf1-4ac8-bb6b-6b18e224b16a,"Celebrity 4394","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995164906_4393.jpg",3.21,1259.61,3,3,0
819ef62f-dbc2-49db-81d5-618cd2558ba9,"Celebrity 56427","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006074399_56426.jpg",3.2,1259.32,3,3,0
220fb47b-243c-4726-bf65-96068104a042,"Celebrity 54592","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006051294_54591.jpg",3.19,1259.3,3,3,0
1e49d646-eb27-45f2-9806-54a2227155e7,"Celebrity 5271","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995190592_5270.jpg",3.18,1259.04,3,3,0
d89b4bc0-5a33-410c-a5f6-52abe1f0c523,"Celebrity 2093","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995120426_2092.jpg",3.18,1258.99,3,3,0
059d43e4-c918-4b5e-991c-c912c69a12ed,"Celebrity 6384","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995225764_6383.jpg",3.17,1258.83,3,3,0
1a2c51d0-5e97-4f64-9659-890233547dc5,"Celebrity 60387","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006118411_60386.jpg",3.16,1258.8,3,3,0
26ff18ec-9d42-4bbe-946d-61132d074def,"Celebrity 284","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994695846_283.jpg",3.16,1258.79,5,4,1
b5e18ff8-d177-47ef-b66b-4b5ffc632152,"Celebrity 50619","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005993607_50618.jpg",3.15,1258.58,3,3,0
1233bf93-593d-41ae-87a6-2b5df1dad1d0,"Celebrity 46118","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005937261_46117.jpg",3.14,1258.46,5,4,1
a15081f3-8ca5-4470-bfc0-40b30f27d393,"Celebrity 5586","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995202964_5585.jpg",3.14,1258.36,4,4,0
ab6a1a59-9810-457c-8d20-fb7bb14c7866,"Celebrity 475","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994812055_474.jpg",3.13,1258.33,3,3,0
08510fd3-1380-413c-8b54-2d5188895dcc,"Celebrity 1291","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995044503_1290.jpg",3.13,1258.19,3,3,0
df1bf310-9706-4183-a1af-54b3dd2f3bfb,"Celebrity 173","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994641156_172.jpg",3.13,1258.19,3,3,0
c1881427-810d-4206-83df-d9a760f6b441,"Celebrity 7735","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995250440_7734.jpg",3.12,1258.06,3,3,0
2b9a0b9c-8c0f-435a-9268-d2853c81b4af,"Celebrity 17568","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005551083_17567.jpg",3.11,1257.98,3,3,0
3406d459-6ab8-41ee-821d-a50b8e2b51a6,"Celebrity 53276","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764006029131_53275.jpg",3.11,1257.91,3,3,0
dd05936e-881e-4337-acd5-92412da79664,"Celebrity 6062","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995218769_6061.jpg",3.1,1257.81,3,3,0
92ef32b6-0b35-4374-9124-b5d4c0be844a,"Celebrity 4405","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005412811_4404.jpg",3.1,1257.77,3,3,0
e2eb7090-cf2e-4c05-a1f1-38458ef6fd32,"Celebrity 470","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005368767_469.jpg",3.09,1257.67,5,4,1
f0519f65-992c-4bd7-9192-5cfaec0dab34,"Celebrity 4937","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995181319_4936.jpg",3.09,1257.55,3,3,0
7b133c3e-a7e6-4262-94f5-fb6e085a9b89,"Celebrity 46876","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005948257_46875.jpg",3.08,1257.52,3,3,0
5899ece1-9968-4426-8bd0-f436840f586d,"Celebrity 21","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995017536_20.jpg",3.08,1257.44,7,5,2
1593bfd1-c044-4725-b8bf-244c644feb06,"Celebrity 7426","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995243903_7425.jpg",3.08,1257.38,3,3,0
441bba50-2ecf-43e8-a190-2c5588477afc,"Celebrity 261","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995023908_260.jpg",3.07,1257.29,6,5,1
0a331020-11ae-4e43-812a-bcdbff81a402,"Celebrity 1428","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995048390_1427.jpg",3.07,1257.29,3,3,0
73f33a68-2a99-42d1-8f88-c1dfeb0d7351,"Celebrity 7801","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995251359_7800.jpg",3.07,1257.29,3,3,0
2050df17-dfd3-453a-b307-6ac95d79e456,"Celebrity 624","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994883398_623.jpg",3.06,1257.2,11,7,4
8b620ebf-7c1b-4f32-9fca-08d36db415de,"Celebrity 172","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005365809_171.jpg",3.05,1257.05,3,3,0
507abb8d-6879-4ded-9987-4c4dd79d0261,"Celebrity 305","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995026150_304.jpg",3.03,1256.67,5,4,1
4f586035-865a-42a3-9f5e-89552ea66b19,"Celebrity 4554","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995167576_4553.jpg",3.03,1256.61,3,3,0
294b1754-3144-4261-a62d-eba1670a830f,"Celebrity 7868","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995251369_7867.jpg",3.02,1256.53,3,3,0
b2b5bda5-c44e-459f-bfa7-1444c057be93,"Celebrity 4297","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995163344_4296.jpg",3.02,1256.51,3,3,0
889d8365-bb4b-412b-bdce-c8eb328cbd3e,"Celebrity 6693","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995232799_6692.jpg",3.02,1256.49,3,3,0
6a8c79f9-3709-43d2-8663-8b01c3c6ba44,"Celebrity 271","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994690382_270.jpg",3.01,1256.27,6,5,1
e5739f99-3c7f-4bd7-b0f6-c8db7053c628,"Celebrity 480","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994814446_479.jpg",3,1256.21,7,5,2
2f0b298b-d970-48a3-8288-d69139560b57,"Celebrity 14172","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005515900_14171.jpg",3,1256.17,3,3,0
a02f526a-f0fe-48f0-9c6f-13ab6969c10f,"Celebrity 9346","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005464138_9345.jpg",2.99,1256.06,3,3,0
374afc9c-aa6e-46d5-a3ca-4fbdabf9d712,"Celebrity 3646","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995145510_3645.jpg",2.98,1255.92,5,4,1
d14f17a1-7902-401d-a53f-3282b3996f59,"Celebrity 198","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995020432_197.jpg",2.97,1255.68,7,5,2
33bface5-45ab-4623-80d5-e206d4e807a9,"Celebrity 47164","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005952266_47163.jpg",2.97,1255.66,3,3,0
d3fb310b-f05b-4287-8955-5a41edbd4301,"Celebrity 136","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994619620_135.jpg",2.97,1255.66,6,5,1
945c708d-f706-4784-9cad-297efed259f8,"Celebrity 233","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994671870_232.jpg",2.97,1255.64,3,3,0
7f1c6c79-890d-4a20-aed2-f169807c9b37,"Celebrity 601","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995032133_600.jpg",2.96,1255.55,3,3,0
fe303dc7-5011-417f-b9a0-058e49dd002f,"Celebrity 5290","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995190594_5289.jpg",2.96,1255.47,5,4,1
781edabc-a8ef-4267-b508-dc013e845708,"Celebrity 5812","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005426896_5811.jpg",2.95,1255.29,3,3,0
eb3cf390-f987-450b-99fb-bba9110aea7c,"Celebrity 1709","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995053993_1708.jpg",2.93,1255.1,3,3,0
792259a7-2d22-4bc6-a4b1-937de2493040,"Celebrity 38627","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005833250_38626.jpg",2.93,1255.04,5,4,1
96445287-045c-434e-9b04-08ffe05a2017,"Celebrity 1560","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995050350_1559.jpg",2.93,1255.02,3,3,0
9a67c333-dc97-4e7d-b7dd-b36935e059fc,"Celebrity 4236","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995163336_4235.jpg",2.93,1255,3,3,0
39d18449-44f3-4c80-89c6-8ace20510a49,"Celebrity 6122","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995221175_6121.jpg",2.92,1254.9,3,3,0
47fba6a9-4685-467c-a3a6-eef2f506cb24,"Celebrity 680","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995032143_679.jpg",2.92,1254.89,3,3,0
795892f0-8c3c-4c06-ac4b-e3ac809bb181,"Celebrity 246","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994678605_245.jpg",2.91,1254.7,3,3,0
89d834df-1388-4e86-9b19-98075d329493,"Celebrity 49788","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005985274_49787.jpg",2.91,1254.69,5,4,1
60047750-5cbc-4ebd-a4c2-74eff11cceff,"Celebrity 4143","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995161618_4142.jpg",2.9,1254.49,4,3,1
f5db51c9-69ea-4a63-a277-424e067d7131,"Celebrity 662","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995032141_661.jpg",2.9,1254.48,5,4,1
4926dee2-593a-40c0-89ec-42143d07cede,"Celebrity 43756","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005906276_43755.jpg",2.88,1254.3,3,3,0
be9c44c4-30ac-42f7-a565-c1b7c4eacfc0,"Celebrity 39482","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005844265_39481.jpg",2.88,1254.21,3,3,0
38c780ec-eae8-4ea7-9a89-e83542202188,"Celebrity 1256","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995044498_1255.jpg",2.87,1254.15,3,3,0
6e9907c3-d1df-4d19-8533-6fc6541b2940,"Celebrity 38744","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005834256_38743.jpg",2.86,1253.98,4,3,1
c71a96c4-6c5a-473c-a13e-56d6900d66c4,"Celebrity 15597","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005531558_15596.jpg",2.86,1253.97,3,3,0
81697450-cbfd-45d3-a0b1-ad996f2ca39d,"Celebrity 301","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994709821_300.jpg",2.86,1253.91,10,7,3
e4d03913-1c1f-4058-9389-9eddaf7c2d7e,"Celebrity 422","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994785991_421.jpg",2.86,1253.89,4,3,1
3270a8e6-2925-4856-9650-0412e52c9e1d,"Celebrity 593","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994867734_592.jpg",2.85,1253.82,5,4,1
c64c4871-3505-4543-b84d-1933a6c39f7e,"Celebrity 39007","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005838246_39006.jpg",2.85,1253.8,4,3,1
84a4a751-f087-454f-8f29-c367eab4319a,"Celebrity 38580","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005832255_38579.jpg",2.85,1253.75,4,4,0
903dd632-b085-46cc-ba9e-69becfe2b1f2,"Celebrity 7935","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995252265_7934.jpg",2.85,1253.73,3,3,0
70d98c85-c2e1-482a-a1d5-7ccaacbe08a6,"Celebrity 49009","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005974255_49008.jpg",2.84,1253.61,5,4,1
b79a5aa5-e165-4a10-9721-8fb2d75114a4,"Celebrity 5652","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995204964_5651.jpg",2.83,1253.43,7,5,2
56ef8c41-eeaf-4fdd-86e3-4cb41cfc59a0,"Celebrity 40563","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005858267_40562.jpg",2.82,1253.35,3,3,0
da53cf70-7375-4685-a781-686cb622bee8,"Celebrity 14033","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005514918_14032.jpg",2.82,1253.33,3,3,0
1e5cf06e-057f-47d6-9454-b4ed5cd2e8e7,"Celebrity 3901","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005407745_3900.jpg",2.82,1253.29,3,3,0
2fc6e3a8-bf42-4367-88c3-b128e9208b24,"Celebrity 570","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994857400_569.jpg",2.82,1253.24,5,4,1
429465fa-99c5-494d-b259-fa0c0fda834c,"Celebrity 528","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995029872_527.jpg",2.8,1253.02,4,3,1
106231cd-c8fc-4b4d-8470-2e3ead2a4436,"Celebrity 198","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763994653778_197.jpg",2.8,1252.99,13,8,5
9f9dd4f5-950e-4c52-8ac0-ac1448b86376,"Celebrity 4405","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995166298_4404.jpg",2.79,1252.77,5,4,1
209de665-5817-4dfd-99b8-67c9d9a762dc,"Celebrity 15873","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1764005534348_15872.jpg",2.78,1252.61,4,3,1
94eea0a2-27e6-484f-80b2-bd40e15aa956,"Celebrity 4086","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995157872_4085.jpg",2.76,1252.35,3,3,0
38761b6e-232e-453a-9a83-303c97168db1,"Celebrity 4695","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995169018_4694.jpg",2.76,1252.35,7,5,2
910a1387-2bb3-4e0d-a036-e401936c8769,"Celebrity 2396","https://dpgobgukqaiougupymtu.supabase.co/storage/v1/object/public/celebrity-images/1763995126866_2395.jpg",2.75,1252.2,3,3,0
